DATE,TIME,BOROUGH,ZIP CODE,latitude,longitude,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/26/2018,22:13,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,7,0,0,0,0,0,7,0,Following Too Closely,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,Unspecified,3909533,Sedan,Sedan,Sedan,Sedan,Sedan
05/27/2018,13:52,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE LOWER          ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3909526,Sedan,Pick-up Truck,,,
06/20/2018,17:34,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Unsafe Lane Changing,Following Too Closely,,,,3927115,Sedan,Sedan,,,
06/23/2018,19:57,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Following Too Closely,Following Too Closely,Unspecified,,,3930418,Sedan,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
06/24/2018,10:35,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE LOWER          ,,,2,0,0,0,0,0,2,0,Passenger Distraction,Unspecified,Unspecified,,,3929029,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
06/24/2018,20:03,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,3930954,Sedan,Sedan,Sedan,,
05/11/2018,15:01,,,40.608364,-74.038666,"(40.608364, -74.038666)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,3899312,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Sedan,Sedan,TRACT
05/07/2018,15:00,STATEN ISLAND,10304,40.608124,-74.09019,"(40.608124, -74.09019)",RHINE AVENUE                    ,CLOVE ROAD,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3896569,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/04/2018,19:00,,,40.60805,-74.15736,"(40.60805, -74.15736)",VICTORY BOULEVARD               ,MORANI STREET,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,3902056,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/13/2018,16:07,,,40.60795,-74.16237,"(40.60795, -74.16237)",,,1660      RICHMOND AVENUE,2,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3921726,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/17/2018,13:35,,,40.607445,-73.99531,"(40.607445, -73.99531)",81 STREET,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3902709,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
06/10/2018,12:51,QUEENS,11691,40.607403,-73.75831,"(40.607403, -73.75831)",,,13-45     GIPSON STREET,4,0,0,0,0,0,4,0,Other Vehicular,Unsafe Speed,Other Vehicular,Unspecified,,3918002,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Pick-up Truck,
05/15/2018,8:15,,,40.607082,-73.94607,"(40.607082, -73.94607)",EAST 27 STREET,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3904443,Sedan,Sedan,Sedan,,
06/10/2018,17:50,,,40.606102,-74.07983,"(40.606102, -74.07983)",STATEN ISLAND EXPRESSWAY        ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3919574,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/09/2018,9:00,,,40.60595,-74.07601,"(40.60595, -74.07601)",,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,Unspecified,,,3897545,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/05/2018,7:12,,,40.60595,-74.07601,"(40.60595, -74.07601)",,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3915549,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
05/01/2018,12:00,,,40.605934,-74.000465,"(40.605934, -74.000465)",86 STREET,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3891976,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/09/2018,17:40,BROOKLYN,11223,40.605732,-73.985016,"(40.605732, -73.985016)",KINGS HIGHWAY                   ,WEST 12 STREET,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3897097,SPORT UTILITY / STATION WAGON,BU,SPORT UTILITY / STATION WAGON,,
05/03/2018,17:05,BROOKLYN,11229,40.605633,-73.95933,"(40.605633, -73.95933)",,,1319      AVENUE R,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3892994,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/16/2018,10:40,,,40.605583,-74.16945,"(40.605583, -74.16945)",,,3303      VICTORY BOULEVARD,3,0,0,0,0,0,3,0,Lost Consciousness,Unspecified,,,,3901918,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
06/18/2018,18:15,BROOKLYN,11223,40.60517,-73.96343,"(40.60517, -73.96343)",AVENUE R                        ,EAST 9 STREET,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,Unspecified,,,3926034,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
06/16/2018,9:00,BROOKLYN,11229,40.60501,-73.95248,"(40.60501, -73.95248)",,,2325      OCEAN AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3922898,Sedan,Sedan,,,
05/19/2018,11:15,QUEENS,11691,40.60485,-73.74822,"(40.60485, -73.74822)",NEILSON STREET                  ,DINSMORE AVENUE,,5,0,0,0,0,0,5,0,Failure to Yield Right-of-Way,Unspecified,,,,3904783,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
05/27/2018,21:10,,,40.60481,-74.023964,"(40.60481, -74.023964)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3908797,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/17/2018,20:30,BROOKLYN,11229,40.60476,-73.945625,"(40.60476, -73.945625)",AVENUE S                        ,EAST 27 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3902841,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/26/2018,13:20,BROOKLYN,11229,40.60455,-73.94752,"(40.60455, -73.94752)",BEDFORD AVENUE                  ,AVENUE S,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3929803,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/11/2018,21:25,BROOKLYN,11229,40.604443,-73.94848,"(40.604443, -73.94848)",AVENUE S                        ,EAST 24 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3918792,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/06/2018,15:12,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3895207,PICK-UP TRUCK,PASSENGER VEHICLE,VAN,,
05/06/2018,15:38,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE LOWER          ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,,,,3894787,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
05/07/2018,7:36,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3896628,SPORT UTILITY / STATION WAGON,UTILI,PASSENGER VEHICLE,DS,
05/20/2018,19:59,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Reaction to Other Uninvolved Vehicle,Other Vehicular,Unsafe Speed,Unspecified,,3905682,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
05/26/2018,11:21,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3909415,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
05/28/2018,16:48,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3910603,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/23/2018,15:27,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,4,0,0,0,0,0,4,0,Following Too Closely,Following Too Closely,Unspecified,Unspecified,,3928700,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
05/10/2018,16:15,STATEN ISLAND,10314,40.603844,-74.12074,"(40.603844, -74.12074)",MANOR ROAD                      ,LINCOLN STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3897755,Sedan,Sedan,,,
05/10/2018,16:15,,,40.603844,-74.12074,"(40.603844, -74.12074)",MANOR ROAD                      ,HOLDEN BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3898654,Sedan,Sedan,,,
06/14/2018,14:30,,,40.603844,-74.12074,"(40.603844, -74.12074)",LINCOLN STREET                  ,,,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,Unspecified,,,3920918,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
06/10/2018,17:15,,,40.603832,-74.06895,"(40.603832, -74.06895)",,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3919581,PICK-UP TRUCK,PASSENGER VEHICLE,,,
05/05/2018,23:00,,,40.60358,-73.95636,"(40.60358, -73.95636)",AVENUE S                        ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3894715,PASSENGER VEHICLE,,,,
06/25/2018,9:10,QUEENS,11691,40.602356,-73.75953,"(40.602356, -73.75953)",CORNAGA AVENUE                  ,GIPSON STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3928890,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/26/2018,17:40,BROOKLYN,11214,40.602028,-73.99857,"(40.602028, -73.99857)",BAY 26 STREET,BENSON AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3929565,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/21/2018,16:55,,,40.601986,-74.14033,"(40.601986, -74.14033)",,,841       FOREST HILL ROAD,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3904943,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/15/2018,15:25,BROOKLYN,11214,40.601948,-73.99382,"(40.601948, -73.99382)",86 STREET,BAY PARKWAY,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3921697,Sedan,Sedan,,,
05/13/2018,17:21,STATEN ISLAND,10305,40.601707,-74.08025,"(40.601707, -74.08025)",WEST FINGERBOARD ROAD           ,WINDERMERE ROAD,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3899941,Sedan,Sedan,,,
05/26/2018,15:06,BROOKLYN,11234,40.600777,-73.9126,"(40.600777, -73.9126)",,,2880      FLATBUSH AVENUE,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3908474,Sedan,Sedan,,,
06/15/2018,2:39,QUEENS,11691,40.60072,-73.745155,"(40.60072, -73.745155)",BEACH 9 STREET,FRISCO AVENUE,,2,0,0,0,0,0,2,0,Fell Asleep,Unspecified,,,,3921459,Sedan,,,,
06/20/2018,16:05,BROOKLYN,11223,40.600426,-73.984955,"(40.600426, -73.984955)",WEST 13 STREET,AVENUE S,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3925110,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
05/07/2018,21:34,BROOKLYN,11223,40.60009,-73.96591,"(40.60009, -73.96591)",OCEAN PARKWAY                   ,AVENUE T,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3896313,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/23/2018,14:40,BROOKLYN,11214,40.599716,-74.00213,"(40.599716, -74.00213)",CROPSEY AVENUE                  ,BAY 25 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3927218,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/07/2018,14:30,BROOKLYN,11214,40.599335,-73.99412,"(40.599335, -73.99412)",BENSON AVENUE                   ,BAY 32 STREET,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3896069,PASSENGER VEHICLE,,,,
05/25/2018,20:00,QUEENS,11691,40.599243,-73.752495,"(40.599243, -73.752495)",BEACH 19 STREET,BROOKHAVEN AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3909885,Sedan,Sedan,,,
05/04/2018,13:40,BROOKLYN,11223,40.59917,-73.96573,"(40.59917, -73.96573)",,,2037      OCEAN PARKWAY,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3894706,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/26/2018,20:10,BROOKLYN,11223,40.598312,-73.96119,"(40.598312, -73.96119)",CONEY ISLAND AVENUE             ,AVENUE U,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3909252,Sedan,Sedan,,,
05/25/2018,16:00,BROOKLYN,11229,40.5981,-73.94342,"(40.5981, -73.94342)",AVENUE V                        ,EAST 28 STREET,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,3909175,Station Wagon/Sport Utility Vehicle,Taxi,,,
06/12/2018,10:00,,,40.59799,-74.00568,"(40.59799, -74.00568)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3919263,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/09/2018,11:45,BROOKLYN,11214,40.597855,-74.0017,"(40.597855, -74.0017)",21 AVENUE,21 DRIVE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3897394,MOTORCYCLE,PASSENGER VEHICLE,,,
06/20/2018,9:05,BROOKLYN,11223,40.59783,-73.965485,"(40.59783, -73.965485)",AVENUE U                        ,OCEAN PARKWAY,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3925597,Sedan,,,,
06/05/2018,8:00,STATEN ISLAND,10314,40.597622,-74.123695,"(40.597622, -74.123695)",,,1200      MANOR ROAD,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3914707,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/13/2018,18:30,,,40.59755,-74.11133,"(40.59755, -74.11133)",TODT HILL ROAD                  ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3920374,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/25/2018,18:10,QUEENS,11691,40.595444,-73.779045,"(40.595444, -73.779045)",BEACH CHANNEL DRIVE             ,BEACH 48 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3928936,Sedan,Sedan,Sedan,Sedan,Van
05/15/2018,1:10,,,40.595394,-73.945786,"(40.595394, -73.945786)",BEDFORD AVENUE                  ,,,3,0,0,0,0,0,3,0,Passing or Lane Usage Improper,Unspecified,,,,3900333,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/27/2018,14:15,,,40.595394,-73.945786,"(40.595394, -73.945786)",AVENUE W                        ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3909570,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/02/2018,16:54,BROOKLYN,11229,40.59524,-73.9409,"(40.59524, -73.9409)",,,3632      NOSTRAND AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3893453,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/23/2018,16:00,,,40.594902,-74.14273,"(40.594902, -74.14273)",FOREST HILL ROAD                ,PILCHER STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3906241,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/21/2018,0:34,STATEN ISLAND,10305,40.59415,-74.086586,"(40.59415, -74.086586)",HYLAN BOULEVARD                 ,REID AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3927403,Station Wagon/Sport Utility Vehicle,Bus,,,
06/14/2018,10:05,,,40.59359,-73.99613,"(40.59359, -73.99613)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3920736,Station Wagon/Sport Utility Vehicle,USPS,,,
06/21/2018,15:20,,,40.59312,-73.772705,"(40.59312, -73.772705)",EDGEMERE AVENUE                 ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3925855,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/27/2018,16:33,,,40.592815,-73.90808,"(40.592815, -73.90808)",BELT PARKWAY                    ,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,3909403,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
06/07/2018,13:15,BROOKLYN,11223,40.592304,-73.9739,"(40.592304, -73.9739)",MC DONALD AVENUE                ,AVENUE W,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3916487,Sedan,Sedan,,,
05/26/2018,18:20,QUEENS,11691,40.59214,-73.782425,"(40.59214, -73.782425)",EDGEMERE AVENUE                 ,BEACH 52 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3909886,Sedan,Sedan,,,
05/10/2018,16:54,BROOKLYN,11223,40.5921,-73.9757,"(40.5921, -73.9757)",AVENUE W                        ,VAN SICKLEN STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3897780,Sedan,Sedan,,,
05/08/2018,16:40,STATEN ISLAND,10304,40.591858,-74.09531,"(40.591858, -74.09531)",DELAWARE AVENUE                 ,BEAR STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3896344,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/09/2018,9:20,,,40.591755,-73.9083,"(40.591755, -73.9083)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3898408,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
05/03/2018,13:20,,,40.591393,-73.907875,"(40.591393, -73.907875)",BELT PARKWAY                    ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,,,,3892940,SPORT UTILITY / STATION WAGON,TAXI,,,
05/11/2018,22:17,,,40.59039,-73.99155,"(40.59039, -73.99155)",26 AVENUE,,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,Unspecified,,,3898433,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
05/01/2018,17:00,,,40.590187,-73.95383,"(40.590187, -73.95383)",AVENUE Y                        ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3892297,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
06/19/2018,13:47,QUEENS,11693,40.590107,-73.814095,"(40.590107, -73.814095)",BEACH CHANNEL DRIVE             ,BEACH 88 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3924453,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/29/2018,9:45,,,40.590023,-74.19356,"(40.590023, -74.19356)",,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3910008,Tractor Truck Diesel,Stake or Rack,,,
05/21/2018,6:46,STATEN ISLAND,10305,40.58984,-74.08663,"(40.58984, -74.08663)",BURGHER AVENUE                  ,LACONIA AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3904894,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/05/2018,1:00,BROOKLYN,11214,40.589573,-73.98391,"(40.589573, -73.98391)",STILLWELL AVENUE                ,BAY 49 STREET,,2,0,2,0,0,0,0,0,,,,,,3914494,,,,,
06/26/2018,17:16,,,40.58897,-73.90895,"(40.58897, -73.90895)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3929575,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/19/2018,10:35,,,40.588924,-74.167625,"(40.588924, -74.167625)",RICHMOND AVENUE                 ,RICHMOND HILL ROAD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3924423,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/25/2018,21:30,BROOKLYN,11235,40.588627,-73.94832,"(40.588627, -73.94832)",AVENUE Z                        ,EAST 21 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,3909260,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/08/2018,14:40,BROOKLYN,11214,40.587265,-73.983475,"(40.587265, -73.983475)",STILLWELL AVENUE                ,HARWAY AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3916949,Bus,Sedan,,,
05/26/2018,17:38,,,40.58699,-73.8098,"(40.58699, -73.8098)",BEACH 84 STREET,,,2,0,1,0,0,0,1,0,Driver Inattention/Distraction,,,,,3909488,Motorcycle,,,,
05/22/2018,15:10,,,40.58667,-73.966156,"(40.58667, -73.966156)",OCEAN PARKWAY                   ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3906073,Sedan,Sedan,Sedan,,
06/16/2018,23:00,,,40.58666,-74.110405,"(40.58666, -74.110405)",TODT HILL ROAD                  ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3922658,Sedan,Sedan,,,
05/31/2018,14:15,,,40.586205,-73.93417,"(40.586205, -73.93417)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3912057,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/16/2018,14:55,,,40.586098,-73.93237,"(40.586098, -73.93237)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3924880,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/26/2018,10:15,,,40.586098,-73.93237,"(40.586098, -73.93237)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Brakes Defective,Unspecified,,,,3929540,Sedan,Sedan,,,
06/20/2018,15:05,,,40.585976,-73.93791,"(40.585976, -73.93791)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3925044,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/25/2018,12:55,,,40.58584,-73.93788,"(40.58584, -73.93788)",BELT PARKWAY                    ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3907809,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/02/2018,14:40,,,40.58571,-73.91276,"(40.58571, -73.91276)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3892930,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,TAXI,,
06/03/2018,11:50,,,40.585464,-74.19232,"(40.585464, -74.19232)",WEST SHORE EXPRESSWAY           ,,,4,0,0,0,0,0,4,0,Animals Action,,,,,3913730,Station Wagon/Sport Utility Vehicle,,,,
05/11/2018,13:15,QUEENS,11694,40.58545,-73.82466,"(40.58545, -73.82466)",BEACH CHANNEL DRIVE             ,SEASIDE AVENUE,,2,0,1,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,,,,3898737,Bus,Station Wagon/Sport Utility Vehicle,,,
06/11/2018,1:00,,,40.585346,-73.98754,"(40.585346, -73.98754)",SHORE PARKWAY                   ,CROPSEY AVENUE,,2,0,0,0,0,0,2,0,Unspecified,,,,,3918411,Sedan,,,,
06/20/2018,15:15,,,40.585037,-73.95645,"(40.585037, -73.95645)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3925262,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
06/10/2018,0:30,,,40.58501,-73.954575,"(40.58501, -73.954575)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Unspecified,,,,,3918989,PASSENGER VEHICLE,,,,
06/17/2018,21:30,QUEENS,11693,40.58495,-73.81881,"(40.58495, -73.81881)",ROCKAWAY BEACH BOULEVARD        ,BEACH 97 STREET,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,,,,3922639,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/15/2018,16:00,,,40.584766,-73.96034,"(40.584766, -73.96034)",BELT PARKWAY RAMP               ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3902095,Sedan,Sedan,,,
05/19/2018,2:30,,,40.58425,-73.9638,"(40.58425, -73.9638)",BELT PARKWAY                    ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3904277,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/08/2018,19:15,,,40.584137,-73.96386,"(40.584137, -73.96386)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3899804,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/02/2018,20:40,,,40.5837,-73.81597,"(40.5837, -73.81597)",SHORE FRONT PARKWAY             ,BEACH 95 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3916417,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
